,latitude,longitude,유형,이름,시,구,동,최대 매매가(만원),최소 매매가(만원),최대 전세가(만원),최소 전세가(만원),전세가율,실거래년1,실거래월1,실거래가1,실거래년2,실거래월2,실거래가2,실거래년3,실거래월3,실거래가3
944,37.850927,127.737811,아파트,한주,강원도,춘천시,퇴계동,28000,14900,14000,14000,0.5,2023,6,13500,2023,4,15700,2023,3,14400
945,37.859228,127.72261,아파트,"한진,한성",강원도,춘천시,퇴계동,20000,15500,0,0,0.0,0,0,0,0,0,0,0,0,0
946,37.857676,127.725843,아파트,현대1차,강원도,춘천시,퇴계동,19500,15200,16500,16500,0.8461538461538461,2023,4,14400,2023,3,15000,2023,1,16500
947,37.858122,127.723626,아파트,현대2차,강원도,춘천시,퇴계동,19500,11000,13500,13000,0.6923076923076923,2023,6,11000,2023,5,10950,2023,4,12400
948,37.858169,127.724739,아파트,현진,강원도,춘천시,퇴계동,16500,14000,15000,13800,0.9090909090909091,2023,4,15800,2023,3,14000,2022,12,15800
949,37.859793,127.73345,아파트,휴먼시아남춘천2단지,강원도,춘천시,퇴계동,33000,31300,26000,26000,0.7878787878787878,2023,7,29800,2023,6,29500,2023,5,31300
950,37.873388,127.73183,아파트,낙원(491-333),강원도,춘천시,효자동,0,0,8500,8500,0,0,0,0,0,0,0,0,0,0
951,37.874145,127.731436,아파트,낙원(63-12),강원도,춘천시,효자동,0,0,0,0,0,2022,6,13300,2022,5,11800,2021,5,9600
952,37.867193,127.730332,아파트,내안애양우,강원도,춘천시,효자동,27000,26000,0,0,0.0,2023,6,22000,2023,4,23000,2023,3,21950
953,37.86335,127.740722,아파트,동보,강원도,춘천시,효자동,8000,5100,5000,5000,0.625,2023,7,6350,2023,6,5100,2023,5,5330
954,37.870998,127.731511,아파트,신동아,강원도,춘천시,효자동,16500,14900,0,0,0.0,2023,5,9300,2023,1,12000,2022,3,11700
955,37.870047,127.737448,아파트,신아,강원도,춘천시,효자동,7500,6400,0,0,0.0,2022,4,7700,2021,1,5450,2017,4,6250
956,37.864485,127.733445,아파트,윤일,강원도,춘천시,효자동,0,0,0,0,0,2021,12,3451,0,0,0,0,0,0
957,37.876157,127.741882,아파트,일성,강원도,춘천시,효자동,17500,14000,0,0,0.0,2023,5,14500,2023,4,12300,2023,3,15300
958,37.87385,127.729932,아파트,현진에버빌3차,강원도,춘천시,효자동,41000,33000,0,0,0.0,2022,4,30600,2020,6,23800,2020,5,21700
959,37.864053,127.741812,아파트,효자코아루웰라움,강원도,춘천시,효자동,32500,24000,0,0,0.0,2023,3,23400,2023,2,23750,2022,7,25000
960,37.880162,127.752383,아파트,가산,강원도,춘천시,후평동,0,0,0,0,0,2016,12,7700,2016,6,6700,2016,3,6500
961,37.882721,127.752432,아파트,개나리,강원도,춘천시,후평동,7900,7900,0,0,0.0,2022,10,6700,2022,4,6000,2021,10,5000
962,37.890146,127.740185,아파트,극동늘푸른,강원도,춘천시,후평동,18900,13500,0,0,0.0,2023,7,12500,2023,6,14600,2023,5,14500
963,37.877721,127.757257,아파트,금호빌리지,강원도,춘천시,후평동,29000,19000,14000,14000,0.4827586206896552,0,0,0,0,0,0,0,0,0
964,37.876266,127.759762,아파트,대우,강원도,춘천시,후평동,18000,15000,0,0,0.0,2023,3,13000,2021,8,14400,2021,6,14200
965,37.88311,127.740641,아파트,동보빌리지,강원도,춘천시,후평동,11000,11000,9000,9000,0.8181818181818182,0,0,0,0,0,0,0,0,0
966,37.887835,127.742273,아파트,동산,강원도,춘천시,후평동,15000,6700,0,0,0.0,2022,11,6500,2022,6,6500,2022,5,6800
967,37.886505,127.753851,아파트,동신,강원도,춘천시,후평동,9000,9000,0,0,0.0,2023,3,9600,2022,11,10000,2022,8,9700
968,37.870721,127.753449,아파트,동아,강원도,춘천시,후평동,27000,19000,0,0,0.0,2023,7,21000,2022,7,18000,0,0,0
969,37.871448,127.756118,아파트,석사주공2단지,강원도,춘천시,후평동,15000,9000,12000,9000,0.8,2023,6,10000,2022,11,8900,2022,8,10500
970,37.877252,127.748596,아파트,세경1차,강원도,춘천시,후평동,11500,8000,9500,7500,0.8260869565217391,2023,6,8400,2023,5,5300,2023,2,10900
971,37.880569,127.753155,아파트,세경2차,강원도,춘천시,후평동,13000,10000,0,0,0.0,2023,3,12000,2022,5,11300,2022,4,12500
972,37.885515,127.744498,아파트,세경3차,강원도,춘천시,후평동,11000,8000,8000,6500,0.7272727272727273,2023,7,7300,2023,6,8750,2023,5,9600
973,37.872927,127.758002,아파트,세경4차,강원도,춘천시,후평동,13000,8500,9500,9000,0.7307692307692307,2023,5,7300,2023,4,8900,2023,3,11000
974,37.885297,127.751786,아파트,신아,강원도,춘천시,후평동,6500,5300,0,0,0.0,2015,6,3700,0,0,0,0,0,0
975,37.884966,127.74093,아파트,에리트,강원도,춘천시,후평동,20000,9300,0,0,0.0,2022,8,8700,2021,11,9000,2021,7,7500
976,37.874509,127.74673,아파트,주공5단지,강원도,춘천시,후평동,15000,11000,10000,10000,0.6666666666666666,2023,7,12800,2023,6,12800,0,0,0
977,37.874999,127.748468,아파트,주공6단지,강원도,춘천시,후평동,17000,14000,8400,8400,0.49411764705882355,2023,7,12500,2022,12,13000,2022,10,13400
978,37.874515,127.74931,아파트,주공7단지,강원도,춘천시,후평동,14000,9500,10000,7500,0.7142857142857143,2023,5,10000,2023,3,10500,2022,12,11900
979,37.873875,127.757826,아파트,청실,강원도,춘천시,후평동,13000,11500,0,0,0.0,2023,4,11400,2022,10,11000,2022,8,10500
980,37.880294,127.755577,아파트,초록지붕,강원도,춘천시,후평동,21500,20000,0,0,0.0,2022,10,20900,2022,7,19600,2021,8,17900
981,37.880238,127.754372,아파트,초록지붕6차,강원도,춘천시,후평동,19500,16000,0,0,0.0,2022,5,16000,2022,3,16750,2021,12,15000
982,37.879747,127.748201,아파트,춘천더샵,강원도,춘천시,후평동,49000,23500,38000,25000,0.7755102040816326,2023,6,23000,2022,8,22800,2022,6,23000
983,37.877935,127.747503,아파트,춘천일성트루엘더퍼스트,강원도,춘천시,후평동,43500,30000,32000,25000,0.735632183908046,2023,2,27500,2022,8,30000,2022,7,30300
984,37.878647,127.754028,아파트,춘천후평우미린뉴시티,강원도,춘천시,후평동,52000,30500,32000,24000,0.6153846153846154,2023,6,31500,2023,5,31700,0,0,0
985,37.881592,127.742977,아파트,크로바,강원도,춘천시,후평동,6800,5000,0,0,0.0,2022,11,4500,2022,3,4100,2021,12,4200
986,37.873284,127.750974,아파트,한신,강원도,춘천시,후평동,23000,15000,18000,14500,0.782608695652174,2023,3,12000,2023,1,10000,2022,9,10900
987,37.884655,127.742664,아파트,현대1차,강원도,춘천시,후평동,16500,16000,0,0,0.0,2023,4,15000,2022,11,14500,2022,4,17100
988,37.881474,127.751117,아파트,현대2차,강원도,춘천시,후평동,18800,16000,0,0,0.0,2023,4,14400,2023,2,14500,2022,8,14800
989,37.881911,127.752809,아파트,현대3차,강원도,춘천시,후평동,16500,16000,0,0,0.0,2022,8,15500,2022,5,15000,2022,3,15000
990,37.88155,127.75419,아파트,현대4차,강원도,춘천시,후평동,18000,14500,0,0,0.0,2023,6,12400,2022,3,11500,2021,10,12800
991,37.873786,127.74979,아파트,현대5차,강원도,춘천시,후평동,15900,13000,0,0,0.0,2023,5,11000,2022,10,10450,2022,9,13300
992,37.886557,127.742869,아파트,후평봉의,강원도,춘천시,후평동,8500,6500,5500,2600,0.6470588235294118,0,0,0,0,0,0,0,0,0
993,37.877475,127.755871,아파트,후평주공4단지,강원도,춘천시,후평동,22000,13000,11000,7000,0.5,2022,5,13000,2022,3,12700,2021,9,15500
994,37.09658,129.048617,아파트,태백동점,강원도,태백시,동점동,0,0,0,0,0,2023,7,990,0,0,0,0,0,0
995,37.119971,129.003179,아파트,유브리안,강원도,태백시,문곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,37.139661,128.977191,아파트,목련2차,강원도,태백시,소도동,0,0,0,0,0,2023,3,5400,2023,2,4000,2022,5,4850
997,37.099937,129.005841,아파트,태백장성동아라이크텐,강원도,태백시,장성동,0,0,12000,12000,0,2023,6,17000,2023,4,15000,2023,2,17000
998,37.098565,129.017398,아파트,홍익베스트빌,강원도,태백시,장성동,0,0,0,0,0,2023,1,8000,2022,8,7100,2022,7,8400
999,37.116182,129.042309,아파트,철암장미,강원도,태백시,철암동,0,0,0,0,0,2023,5,3200,2022,11,3500,2022,9,4000
1000,37.164861,129.026323,아파트,하나,강원도,태백시,통동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,37.182197,128.967321,아파트,선명2차,강원도,태백시,화전동,0,0,0,0,0,2023,4,6500,2023,3,6300,2023,2,6600
1002,37.18236,128.968822,아파트,선명브라이튼,강원도,태백시,화전동,0,0,0,0,0,2023,7,11500,2023,6,10300,2023,3,9000
1003,37.201007,128.961187,아파트,육성2차,강원도,태백시,화전동,0,0,0,0,0,2022,9,5000,2022,3,4900,2020,9,2600
1004,37.181157,128.969437,아파트,태백팔마,강원도,태백시,화전동,0,0,0,0,0,2022,8,8800,2022,3,9000,2022,1,8500
1005,37.162622,128.987192,아파트,공무원,강원도,태백시,황지동,0,0,0,0,0,2022,9,4250,2022,1,4700,2021,9,4350
1006,37.167387,128.990283,아파트,대림고층4차,강원도,태백시,황지동,0,0,0,0,0,2022,5,9000,2022,4,8000,2021,9,9000
1007,37.171447,128.995043,아파트,대산하이츠빌(주상복합),강원도,태백시,황지동,0,0,0,0,0,2023,5,11000,2022,6,13000,2022,4,9000
1008,37.169183,128.985667,아파트,대산하이츠빌2차,강원도,태백시,황지동,0,0,0,0,0,2022,6,17300,2021,8,15000,2021,6,14500
1009,37.170045,128.989922,아파트,대윤,강원도,태백시,황지동,0,0,0,0,0,2023,4,3800,2022,9,5300,2021,11,5300
1010,37.180385,128.986511,아파트,선명1차,강원도,태백시,황지동,0,0,0,0,0,2017,7,5200,2017,6,5200,2013,1,3800
1011,37.159563,128.981883,아파트,선명3차,강원도,태백시,황지동,0,0,0,0,0,2023,6,9350,2022,10,9500,2022,6,9500
1012,37.180568,128.985117,아파트,선명5차,강원도,태백시,황지동,0,0,0,0,0,2023,3,9500,2023,2,9600,2022,12,10500
1013,37.160249,128.976319,아파트,에코빌,강원도,태백시,황지동,0,0,0,0,0,2023,6,17000,2023,5,17700,2023,4,17800
1014,37.144861,128.993332,아파트,영조아름다운나날,강원도,태백시,황지동,0,0,0,0,0,2023,6,17300,2023,5,17200,2023,4,15000
1015,37.167799,128.986081,아파트,우석,강원도,태백시,황지동,0,0,0,0,0,2022,10,3000,2021,4,2400,2020,11,2100
1016,37.158038,128.987628,아파트,유진아트빌2차,강원도,태백시,황지동,0,0,0,0,0,2022,5,12800,2022,4,10700,2021,11,13000
1017,37.157113,128.987188,아파트,유진아트빌3차,강원도,태백시,황지동,0,0,0,0,0,2023,5,11500,2023,2,14000,2022,6,12800
1018,37.159972,128.978218,아파트,이원예체,강원도,태백시,황지동,0,0,0,0,0,2023,4,18000,2023,2,19500,2022,11,17800
1019,37.161002,128.988792,아파트,주공2차,강원도,태백시,황지동,0,0,0,0,0,2023,7,3250,2023,6,4200,2023,5,4500
1020,37.161185,128.977513,아파트,중앙하이츠,강원도,태백시,황지동,14500,14500,0,0,0.0,2023,4,14500,2023,2,14500,2022,12,14500
1021,37.145515,128.993875,아파트,청록,강원도,태백시,황지동,0,0,0,0,0,2023,6,2800,2023,4,2600,2023,3,2400
1022,37.167923,128.994096,아파트,태백남청,강원도,태백시,황지동,0,0,0,0,0,2023,4,8500,2022,9,8000,2022,5,8500
1023,37.176175,128.981321,아파트,태백황지3단지,강원도,태백시,황지동,8700,8700,0,0,0.0,2023,6,8500,2023,4,10200,2023,3,8900
1024,37.162652,128.983218,아파트,태백황지청솔,강원도,태백시,황지동,5100,5100,0,0,0.0,2023,7,5200,2023,6,4900,0,0,0
1025,37.160842,128.983104,아파트,현대,강원도,태백시,황지동,0,0,0,0,0,2023,6,12000,2023,5,10000,2023,3,9500
1026,37.16113,128.987454,아파트,황지유진아트빌,강원도,태백시,황지동,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,37.160205,128.987025,아파트,황지주공1차,강원도,태백시,황지동,0,0,0,0,0,2023,6,4900,2023,4,3500,2022,12,4700
1028,37.674871,128.701706,아파트,강산횡계,강원도,평창군,대관령면,15000,15000,10000,10000,0.6666666666666666,2022,9,8700,2022,3,8350,2021,7,7900
1029,37.658825,128.695067,아파트,동계올림픽선수촌,강원도,평창군,대관령면,49000,30000,0,0,0.0,2023,7,30000,2023,1,35000,2021,10,31500
1030,37.669858,128.712631,아파트,동관노블카운티,강원도,평창군,대관령면,0,0,0,0,0,2023,5,15800,2020,9,12500,2019,11,12300
1031,37.669268,128.714995,아파트,동보,강원도,평창군,대관령면,6500,3400,0,0,0.0,2023,7,3200,2023,6,2600,0,0,0
1032,37.664086,128.700006,아파트,메이힐스,강원도,평창군,대관령면,86000,37000,0,0,0.0,0,0,0,0,0,0,0,0,0
1033,37.677118,128.69955,아파트,쉐모아,강원도,평창군,대관령면,22000,15500,0,0,0.0,2022,9,18700,2022,7,20000,2022,3,13100
1034,37.673056,128.715723,아파트,알펜로제,강원도,평창군,대관령면,28000,14000,0,0,0.0,2023,7,15300,2023,6,16000,2023,5,13300
1035,37.697113,128.696404,아파트,유덕휴먼빌리지,강원도,평창군,대관령면,8200,4200,0,0,0.0,2023,5,4000,2023,4,3000,2023,3,4450
1036,37.661834,128.661924,아파트,평창스카이테라하우스,강원도,평창군,대관령면,39000,6000,0,0,0.0,0,0,0,0,0,0,0,0,0
1037,37.657081,128.682294,아파트,한일빌리지,강원도,평창군,대관령면,20000,20000,0,0,0.0,2021,5,8500,2021,4,10700,2020,12,10000
1038,37.673864,128.704347,아파트,현대힐스700,강원도,평창군,대관령면,0,0,23000,23000,0,2021,11,26000,2021,8,26000,2021,6,34000
1039,37.674615,128.711248,아파트,힐탑,강원도,평창군,대관령면,0,0,0,0,0,2023,5,5100,2023,4,4750,2023,1,5000
1040,37.500154,128.453201,아파트,장풍,강원도,평창군,대화면,0,0,0,0,0,2023,6,6600,2023,1,7100,2021,12,5000
1041,37.338771,128.499363,아파트,백강아파트,강원도,평창군,미탄면,0,0,0,0,0,2022,8,3600,2021,3,2700,2020,1,2300
1042,37.587855,128.317183,아파트,부강,강원도,평창군,봉평면,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,37.613856,128.379974,아파트,유존양지,강원도,평창군,봉평면,0,0,0,0,0,2023,1,9700,2021,12,7300,2020,11,6800
1044,37.588276,128.323843,아파트,장웅파인힐,강원도,평창군,봉평면,0,0,0,0,0,2023,6,7400,2022,12,5000,2022,11,7000
1045,37.588262,128.316897,아파트,평창엘리엇,강원도,평창군,봉평면,13600,13600,0,0,0.0,0,0,0,0,0,0,0,0,0
1046,37.594487,128.318309,아파트,평창코업스위트하우스,강원도,평창군,봉평면,6000,5200,0,0,0.0,2023,5,5900,2023,3,5400,0,0,0
1047,37.613397,128.379478,아파트,한강스위트,강원도,평창군,봉평면,0,0,0,0,0,2023,7,17500,2022,10,15500,2022,6,15300
1048,37.584941,128.326398,아파트,해피밸리,강원도,평창군,봉평면,10000,8200,0,0,0.0,2023,5,9300,2022,11,8000,2022,9,8400
1049,37.640362,128.559948,아파트,대영,강원도,평창군,진부면,0,0,0,0,0,2016,8,18300,2014,3,16000,2013,2,16200
1050,37.637552,128.563496,아파트,석미,강원도,평창군,진부면,9000,8500,0,0,0.0,2023,7,7500,2023,5,8100,2023,4,8900
1051,37.636424,128.554377,아파트,시대진부(주상복합),강원도,평창군,진부면,15000,8000,0,0,0.0,2023,1,5200,2022,11,5800,2021,10,5300
1052,37.643791,128.560823,아파트,태장위너빌,강원도,평창군,진부면,0,0,0,0,0,2023,3,16000,2022,11,16000,2022,7,14300
1053,37.636491,128.563,아파트,평창성원,강원도,평창군,진부면,6600,5500,0,0,0.0,2023,7,5600,2023,6,5300,0,0,0
1054,37.367426,128.400419,아파트,강변,강원도,평창군,평창읍,0,0,0,0,0,2021,5,7300,2021,3,8100,2020,6,7500
1055,37.359922,128.388909,아파트,녹주한아름,강원도,평창군,평창읍,0,0,0,0,0,2023,1,6200,2021,9,7000,2021,8,6400
1056,37.366894,128.39072,아파트,두레프라임,강원도,평창군,평창읍,0,0,0,0,0,2019,8,25800,2018,11,21000,2017,6,24400
1057,37.392767,128.405014,아파트,주진,강원도,평창군,평창읍,0,0,0,0,0,2021,7,3500,2021,3,2800,2019,9,3200
1058,37.767931,128.389453,아파트,한마음,강원도,홍천군,내면,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,37.691066,127.889082,아파트,BH리버팰리스(도시형),강원도,홍천군,홍천읍,0,0,14500,14500,0,0,0,0,0,0,0,0,0,0
1060,37.69108,127.88912,아파트,BH리버팰리스(주상복합),강원도,홍천군,홍천읍,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,37.694274,127.884129,아파트,거림하이츠빌,강원도,홍천군,홍천읍,0,0,0,0,0,2012,10,10000,2009,4,10000,2007,7,11000
1062,37.691932,127.8806,아파트,동일,강원도,홍천군,홍천읍,0,0,0,0,0,2023,4,11000,2023,3,12000,2021,2,13000
1063,37.69386,127.903115,아파트,미소(주상복합),강원도,홍천군,홍천읍,0,0,0,0,0,2023,2,11700,2019,8,8900,2019,7,8000
1064,37.695893,127.891397,아파트,미진1차,강원도,홍천군,홍천읍,15000,14000,0,0,0.0,2021,12,9500,2021,8,6000,2021,4,9200
1065,37.696457,127.896325,아파트,미진3차,강원도,홍천군,홍천읍,0,0,0,0,0,2022,4,13000,2020,7,11000,2015,3,9300
1066,37.696592,127.896715,아파트,미진강변5차,강원도,홍천군,홍천읍,15000,13000,0,0,0.0,2022,5,11800,2021,9,12700,2021,7,12300
1067,37.698482,127.884465,아파트,미진동백,강원도,홍천군,홍천읍,11000,11000,0,0,0.0,2023,3,9500,2022,5,8300,2021,5,7650
1068,37.693377,127.901728,아파트,미진민영,강원도,홍천군,홍천읍,19500,19500,0,0,0.0,2022,2,9400,0,0,0,0,0,0
1069,37.697015,127.896953,아파트,미진크로바,강원도,홍천군,홍천읍,16500,16500,0,0,0.0,0,0,0,0,0,0,0,0,0
1070,37.682432,127.876331,아파트,베네치아,강원도,홍천군,홍천읍,23000,17000,0,0,0.0,2019,12,11600,2019,6,12900,2018,5,10000
1071,37.695528,127.88642,아파트,삼보,강원도,홍천군,홍천읍,0,0,0,0,0,2016,7,3700,0,0,0,0,0,0
1072,37.68573,127.882625,아파트,삼호,강원도,홍천군,홍천읍,0,0,0,0,0,2023,5,6600,2023,2,6000,2022,12,7000
1073,37.671661,127.854818,아파트,삼호2차,강원도,홍천군,홍천읍,7500,7500,0,0,0.0,2023,7,6800,2023,6,7300,2023,5,7000
1074,37.685271,127.883329,아파트,세영더조은,강원도,홍천군,홍천읍,18000,17500,0,0,0.0,2023,7,17700,2023,6,17700,2023,5,17000
1075,37.690086,127.877879,아파트,세종,강원도,홍천군,홍천읍,0,0,0,0,0,2012,2,7000,0,0,0,0,0,0
1076,37.68985,127.87645,아파트,수정,강원도,홍천군,홍천읍,9000,9000,0,0,0.0,2021,11,7700,2018,5,6950,2015,11,5000
1077,37.694418,127.90419,아파트,신성미소지움,강원도,홍천군,홍천읍,39000,29000,0,0,0.0,2023,5,28500,2023,3,27800,2023,2,29000
1078,37.699184,127.884282,아파트,신아,강원도,홍천군,홍천읍,0,0,0,0,0,2023,5,6500,2023,3,6500,2023,2,6300
1079,37.699366,127.885586,아파트,신아1차,강원도,홍천군,홍천읍,6200,6200,0,0,0.0,2022,3,4600,2020,7,3500,2019,7,3700
1080,37.688882,127.880829,아파트,안정스위트타워(주상복합),강원도,홍천군,홍천읍,25000,23800,0,0,0.0,2023,5,22500,2023,4,22000,2023,3,23500
1081,37.693739,127.8849,아파트,엔젤2차,강원도,홍천군,홍천읍,0,0,0,0,0,2022,10,12000,2019,8,10000,2014,2,9000
1082,37.684723,127.88494,아파트,연봉아이파크,강원도,홍천군,홍천읍,36000,28000,22000,22000,0.6111111111111112,2023,7,31000,2023,6,30500,2023,5,25500
1083,37.698931,127.892924,아파트,우신(13-4),강원도,홍천군,홍천읍,0,0,0,0,0,2023,4,3000,2023,3,3900,2023,1,3500
1084,37.69903,127.89225,아파트,우신(15-5),강원도,홍천군,홍천읍,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,37.691803,127.880111,아파트,우일,강원도,홍천군,홍천읍,0,0,0,0,0,2022,1,12500,2021,8,13500,2021,7,11500
1086,37.694084,127.887147,아파트,우일2차,강원도,홍천군,홍천읍,0,0,0,0,0,2021,11,14000,2021,4,17700,2020,11,8000
1087,37.692317,127.892072,아파트,우일강변,강원도,홍천군,홍천읍,0,0,0,0,0,2019,2,14900,2012,2,14400,2011,7,11000
1088,37.673276,127.852054,아파트,월드,강원도,홍천군,홍천읍,0,0,0,0,0,2023,3,2900,2022,3,2500,2021,9,3000
1089,37.692071,127.899272,아파트,주공1차,강원도,홍천군,홍천읍,17000,10000,14000,9000,0.8235294117647058,2023,6,8000,2023,5,7500,2023,3,7500
1090,37.692451,127.901301,아파트,주공2차,강원도,홍천군,홍천읍,19000,15400,0,0,0.0,2023,6,15740,2023,3,16000,0,0,0
1091,37.68,127.874664,아파트,청솔,강원도,홍천군,홍천읍,14000,10500,0,0,0.0,2023,7,11500,2023,6,10800,0,0,0
1092,37.696953,127.896588,아파트,크로바,강원도,홍천군,홍천읍,5000,5000,0,0,0.0,2018,4,3000,2011,8,2500,0,0,0
1093,37.694851,127.894801,아파트,태림,강원도,홍천군,홍천읍,15500,11500,0,0,0.0,2023,3,10000,2022,8,12500,2022,5,11500
1094,37.693834,127.882765,아파트,토우,강원도,홍천군,홍천읍,0,0,0,0,0,2013,10,5000,2011,5,4750,2009,10,2500
1095,37.686431,127.879164,아파트,하은타워,강원도,홍천군,홍천읍,0,0,0,0,0,2021,3,6700,2014,7,6400,2012,8,6400
1096,37.683803,127.875749,아파트,햇살1차,강원도,홍천군,홍천읍,0,0,0,0,0,2021,10,15700,2020,9,16000,2018,10,14000
1097,37.680928,127.874356,아파트,현대,강원도,홍천군,홍천읍,26500,15700,0,0,0.0,2023,5,16850,2023,4,16500,2023,3,16400
1098,37.69792,127.901532,아파트,홍천오드카운티,강원도,홍천군,홍천읍,40000,21500,20000,20000,0.5,0,0,0,0,0,0,0,0,0
1099,38.094293,127.701587,아파트,대양고운채,강원도,화천군,하남면,38000,38000,0,0,0.0,2022,6,20000,2020,12,17200,2019,1,15200
1100,38.094773,127.702286,아파트,대양고운채2차,강원도,화천군,하남면,0,0,0,0,0,2023,6,12500,2023,4,24000,2023,2,23500
1101,38.113954,127.711639,아파트,신아,강원도,화천군,화천읍,0,0,0,0,0,2023,5,7000,2023,4,6500,2022,11,5500
1102,38.113301,127.699379,아파트,화천건영아모리움,강원도,화천군,화천읍,0,0,0,0,0,2023,5,17100,2023,3,17600,0,0,0
1103,37.511975,128.209954,아파트,경림,강원도,횡성군,둔내면,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,37.512735,128.209576,아파트,둔내건영아모리움,강원도,횡성군,둔내면,0,0,0,0,0,2023,4,18500,2023,3,17000,2022,5,17800
1105,37.458355,128.065722,아파트,스마일파크빌(도시형),강원도,횡성군,우천면,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,37.495175,127.984288,아파트,금광,강원도,횡성군,횡성읍,14200,14200,0,0,0.0,2023,5,11800,2023,4,11000,0,0,0
1107,37.493986,127.987161,아파트,대동황토방,강원도,횡성군,횡성읍,19700,19700,0,0,0.0,2023,6,12600,2023,4,10800,2021,4,9450
1108,37.487849,127.987721,아파트,동원,강원도,횡성군,횡성읍,9700,9700,0,0,0.0,0,0,0,0,0,0,0,0,0
1109,37.486912,127.982458,아파트,서도1차,강원도,횡성군,횡성읍,10700,10700,0,0,0.0,2023,6,11300,2023,4,10500,2023,3,9900
1110,37.495283,127.982219,아파트,섬강,강원도,횡성군,횡성읍,0,0,0,0,0,2022,1,5200,2021,10,5600,2020,11,4900
1111,37.488374,127.988084,아파트,스위트(도시형),강원도,횡성군,횡성읍,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,37.495103,127.982015,아파트,원흥1차,강원도,횡성군,횡성읍,0,0,0,0,0,2023,6,6200,2023,5,6400,2023,1,6100
1113,37.490643,127.994456,아파트,이안횡성,강원도,횡성군,횡성읍,0,0,0,0,0,2022,3,24500,2021,9,20900,2021,4,21000
1114,37.493968,127.991232,아파트,중앙,강원도,횡성군,횡성읍,5400,4500,0,0,0.0,2023,6,5100,2023,4,3500,2022,12,3800
1115,37.486335,127.98187,아파트,횡성보람더하임,강원도,횡성군,횡성읍,27000,27000,0,0,0.0,2023,3,22500,2023,2,21000,2022,12,20500
1116,37.479757,127.982279,아파트,횡성서도,강원도,횡성군,횡성읍,5500,5500,0,0,0.0,2023,4,5000,2023,2,5300,2022,12,5300
1117,37.491423,127.995748,아파트,횡성석미모닝파크,강원도,횡성군,횡성읍,17800,17500,16000,15500,0.898876404494382,0,0,0,0,0,0,0,0,0
1118,37.495436,127.983451,아파트,횡성원흥2차,강원도,횡성군,횡성읍,0,0,0,0,0,2022,5,6000,2022,4,6300,2015,5,5700
1119,37.48416,127.979937,아파트,횡성코아루센트럴퍼스트,강원도,횡성군,횡성읍,34500,21800,0,0,0.0,2023,3,23600,2023,2,25500,2021,7,18600
1120,37.48495,127.975639,아파트,횡성코아루하우스토리,강원도,횡성군,횡성읍,37000,24000,0,0,0.0,2021,4,18553,2021,3,18383,0,0,0
1121,37.493419,127.992691,아파트,횡성태우,강원도,횡성군,횡성읍,11500,8800,0,0,0.0,2023,6,9500,2023,4,8000,2023,3,9000
